asset_type,ticker,first_timestamp,final_timestamp,first_close,final_close,underlying_price_change_percent,eligible_minutes,trading_sessions,buy_and_hold_final_wealth,buy_and_hold_profit_loss,buy_and_hold_return_percent,target_net_profit_percent,required_reference_price_rise_percent,initial_capital,final_cash,open_lots,open_lot_cost_basis,open_liquidation_value,unrealized_pnl_on_open_lots,final_total_wealth,final_profit_loss,return_percent,buys,sales,skipped_buys,participation_percent_of_eligible_minutes,realized_profit_before_final_liquidation,max_open_lots,average_holding_minutes_closed,maximum_holding_minutes_closed,oldest_open_lot_age_minutes,closed_within_1_hour_percent,closed_within_1_day_percent,closed_within_7_days_percent,closed_within_30_days_percent,maximum_drawdown_percent,maximum_drawdown_timestamp
stock,AAPL,1664544600,1696017540,141.6808,171.22,20.849119993675913,97749,251,361.7506322692252,61.75063226922521,20.583544089741746,8.0,8.237861624000242,300.0,0.4800000000006648,390,390.0,354.00183057965046,-35.99816942034954,354.4818305796511,54.4818305796511,18.160610193217043,1521,1131,96228,1.5560261486051008,90.47999999999843,390,109405.24756852342,266379,167426,0.0,0.0,0.0,26.967285587975244,21.088811937886536,1672769820
stock,AAPL,1664544600,1696017540,141.6808,171.22,20.849119993675913,97749,251,361.7506322692252,61.75063226922521,20.583544089741746,9.0,9.240064046444685,300.0,0.4699999999999971,388,388.0,355.9425909305781,-32.05740906942191,356.41259093057806,56.41259093057806,18.804196976859355,1371,983,96378,1.4025718933186018,88.47000000000209,388,124818.34486266531,271974,167429,0.0,0.0,0.0,30.51881993896236,20.934006517459313,1672769820
stock,AAPL,1664544600,1696017540,141.6808,171.22,20.849119993675913,97749,251,361.7506322692252,61.75063226922521,20.583544089741746,10.0,10.242266468889127,300.0,0.3000000000012619,399,399.0,354.4935603558633,-44.50643964413672,354.79356035586454,54.79356035586454,18.26452011862152,1392,993,96357,1.4240554890587116,99.29999999999863,399,131612.69687814702,272103,141275,0.0,0.0,0.0,29.60725075528701,20.90419664597899,1672769820
stock,AMZN,1664544600,1696017540,114.03,127.1,11.461895992282734,97769,251,333.6508478609107,33.65084786091069,11.216949286970234,1.0,1.222444666889122,300.0,0.12999999998751832,346,346.0,302.9229615623775,-43.07703843762249,303.052961562365,3.052961562364999,1.0176538541216695,4959,4613,92810,5.072159887080772,46.12999999999939,346,33895.43203988727,347010,23335,5.050942987210059,28.159549100368523,64.38326468675483,86.01777585085628,33.26486790265953,1673016300
stock,AMZN,1664544600,1696017540,114.03,127.1,11.461895992282734,97769,251,333.6508478609107,33.65084786091069,11.216949286970234,2.0,2.2246470893335424,300.0,0.10000000000186304,348,348.0,306.8273076058955,-41.1726923941045,306.92730760589734,6.92730760589734,2.3091025352991235,2753,2405,95016,2.8158209657457887,48.10000000000192,348,62397.973804573805,347037,80953,0.2494802494802495,5.945945945945946,24.074844074844076,78.08731808731808,33.27483998003797,1673016300
stock,AMZN,1664544600,1696017540,114.03,127.1,11.461895992282734,97769,251,333.6508478609107,33.65084786091069,11.216949286970234,3.0,3.226849511778007,300.0,0.17999999999594962,351,351.0,310.73328567722655,-40.26671432277345,310.9132856772225,10.913285677222518,3.6377618924074984,2057,1706,95712,2.1039388763309432,51.18000000000118,351,84966.82825322391,352875,81022,0.0,0.05861664712778429,17.64361078546307,75.43962485345838,33.34683031714244,1673016300
stock,AMZN,1664544600,1696017540,114.03,127.1,11.461895992282734,97769,251,333.6508478609107,33.65084786091069,11.216949286970234,4.0,4.22905193422245,300.0,0.2800000000011096,357,357.0,318.8056538146655,-38.194346185334496,319.0856538146666,19.085653814666614,6.361884604888868,1789,1432,95980,1.8298233591424684,57.27999999999896,357,97713.47276536313,362849,81029,0.0,0.0,20.949720670391063,71.43854748603351,33.344103672651265,1673016300
stock,AMZN,1664544600,1696017540,114.03,127.1,11.461895992282734,97769,251,333.6508478609107,33.65084786091069,11.216949286970234,5.0,5.2312543566669145,300.0,0.4000000000032511,364,364.0,324.9862335648756,-39.01376643512441,325.38623356487886,25.386233564878864,8.462077854959627,1652,1288,96117,1.6896971432662704,64.39999999999849,364,109859.82686335404,375862,81029,0.0,0.0,23.29192546583851,69.02173913043478,33.33852291641251,1673016300
stock,AMZN,1664544600,1696017540,114.03,127.1,11.461895992282734,97769,251,333.6508478609107,33.65084786091069,11.216949286970234,6.0,6.233456779111335,300.0,0.460000000000953,359,359.0,320.054273195869,-38.94572680413103,320.5142731958699,20.51427319586992,6.838091065289964,1350,991,96419,1.3808057768822428,59.46000000000074,359,142487.63874873865,377214,81029,0.0,0.0,21.39253279515641,34.10696266397578,33.494793973066855,1673016300
stock,AMZN,1664544600,1696017540,114.03,127.1,11.461895992282734,97769,251,333.6508478609107,33.65084786091069,11.216949286970234,7.000000000000001,7.2356592015558,300.0,0.479999999998185,367,367.0,326.03361423261055,-40.966385767389454,326.51361423260875,26.513614232608745,8.83787141086958,1331,964,96438,1.3613722140964928,67.4799999999999,367,146867.84647302906,405991,81029,0.0,0.0,4.668049792531121,23.547717842323653,33.691078418575124,1673016300
stock,AMZN,1664544600,1696017540,114.03,127.1,11.461895992282734,97769,251,333.6508478609107,33.65084786091069,11.216949286970234,8.0,8.237861624000242,300.0,0.3200000000020271,352,352.0,327.06363189761197,-24.93636810238803,327.383631897614,27.38363189761401,9.127877299204679,1006,654,96763,1.0289560085507676,52.31999999999924,352,195873.55963302753,406039,111267,0.0,0.0,0.764525993883792,0.764525993883792,33.664508228361555,1673016300
