asset_type,ticker,starting_capital,target_net_profit_percent,required_reference_price_rise_percent,final_total_wealth,final_profit_loss,return_percent,buy_and_hold_final_wealth,buy_and_hold_return_percent,buys,sales,open_lots,unrealized_pnl_on_open_lots,participation_percent_of_eligible_minutes,average_holding_minutes_closed,maximum_drawdown_percent,eligible_minutes,trading_sessions,first_close,final_close,underlying_price_change_percent,first_timestamp,final_timestamp,buy_and_hold_profit_loss,initial_capital,final_cash,open_lot_cost_basis,open_liquidation_value,skipped_buys,realized_profit_before_final_liquidation,max_open_lots,maximum_holding_minutes_closed,oldest_open_lot_age_minutes,closed_within_1_hour_percent,closed_within_1_day_percent,closed_within_7_days_percent,closed_within_30_days_percent,maximum_drawdown_timestamp
etf,QQQ,600,8.0,8.237861624000242,774.2453938816384,174.2453938816384,29.040898980273067,790.3750911290763,31.729181854846054,3518,2702,816,-41.914606118366805,3.600708268937494,98432.58697261287,12.347398361096554,97703,251,271.43,358.34,32.019305161551756,1664544600,1696017540,190.37509112907628,600.0,0.16000000000516934,816.0,774.0853938816332,94185,216.1600000000114,816,195797,155909,0.0,0.0,0.0,5.736491487786824,1672260240
etf,QQQ,600,9.0,9.240064046444685,790.5870341566443,190.58703415664434,31.764505692774048,790.3750911290763,31.729181854846054,3476,2639,837,-46.92296584335804,3.557720847875705,101953.07578628269,11.978075702859734,97703,251,271.43,358.34,32.019305161551756,1664544600,1696017540,190.37509112907628,600.0,0.510000000002435,837.0,790.077034156642,94227,237.51000000000772,837,217445,171746,0.0,0.0,0.0,10.496400151572566,1672260240
etf,QQQ,600,10.0,10.242266468889127,765.8685084445406,165.86850844454057,27.644751407423417,790.3750911290763,31.729181854846054,2784,1986,798,-32.73149155546287,2.8494519103814624,127088.37965760322,12.334663158872205,97703,251,271.43,358.34,32.019305161551756,1664544600,1696017540,190.37509112907628,600.0,0.6000000000034049,798.0,765.2685084445371,94919,198.599999999993,798,230666,171746,0.0,0.0,0.0,12.336354481369588,1672260240
etf,SPY,600,1.0,1.222444666889122,654.5028387055486,54.502838705548584,9.083806450924769,705.7911487178835,17.631858119647248,10736,10036,700,-45.85716129440016,10.983794401702406,26472.038361897172,8.616640957379527,97744,251,362.53,427.39,17.890933164151935,1664544600,1696017540,105.79114871788352,600.0,0.35999999994868404,700.0,654.1428387055998,87008,100.36000000001444,700,172473,105225,0.12953367875647667,13.212435233160623,45.92467118373854,87.06656038262255,1678714680
etf,SPY,600,2.0,2.2246470893335424,680.3504143708226,80.35041437082259,13.391735728470433,705.7911487178835,17.631858119647248,7086,6359,727,-46.829585629166104,7.2495498444917335,43676.34187765372,8.69897215321567,97744,251,362.53,427.39,17.890933164151935,1664544600,1696017540,105.79114871788352,600.0,0.17999999998863814,727.0,680.1704143708339,90658,127.17999999999184,727,242214,112376,0.0,4.843528856738481,21.68579965403365,78.91177858153797,1678714680
etf,SPY,600,3.0,3.226849511778007,692.4692603594592,92.46926035945921,15.4115433932432,705.7911487178835,17.631858119647248,5227,4493,734,-42.32073964052972,5.347642822065804,61417.018473180506,8.79899153478237,97744,251,362.53,427.39,17.890933164151935,1664544600,1696017540,105.79114871788352,600.0,0.7899999999889928,734.0,691.6792603594703,92517,134.79000000000434,734,262333,114149,0.0,4.673937235699977,14.867571778321834,59.87091030491876,1678714680
etf,SPY,600,4.0,4.22905193422245,693.2428142454012,93.24281424540118,15.540469040900206,705.7911487178835,17.631858119647248,4068,3335,733,-40.15718575459903,4.16189229006384,81623.40689655172,8.843749652537635,97744,251,362.53,427.39,17.890933164151935,1664544600,1696017540,105.79114871788352,600.0,0.4000000000001691,733.0,692.842814245401,93676,133.40000000000774,733,265275,152903,0.0,0.029985007496251874,13.193403298350825,36.31184407796102,1678714680
etf,SPY,600,5.0,5.2312543566669145,695.9193900095813,95.91939000958132,15.986565001596897,705.7911487178835,17.631858119647248,3315,2586,729,-33.38060999042307,3.3915125225077754,100966.93774168601,8.909497796637956,97744,251,362.53,427.39,17.890933164151935,1664544600,1696017540,105.79114871788352,600.0,0.3000000000044305,729.0,695.6193900095769,94429,129.29999999999515,729,286498,155897,0.0,0.0,3.7122969837587005,38.24439288476412,1678714680
etf,SPY,600,6.0,6.233456779111335,700.3549684472737,100.35496844727368,16.72582807454561,705.7911487178835,17.631858119647248,2864,2136,728,-27.80503155272868,2.930103126534621,119224.33707865169,8.910596024884732,97744,251,362.53,427.39,17.890933164151935,1664544600,1696017540,105.79114871788352,600.0,0.16000000000232717,728.0,700.1949684472713,94880,128.16000000000332,728,279299,157020,0.0,0.0,0.04681647940074907,28.089887640449437,1678714680
etf,SPY,600,7.000000000000001,7.2356592015558,702.3639004397543,102.36390043975427,17.060650073292383,705.7911487178835,17.631858119647248,2662,1928,734,-32.5960995602386,2.723440825012277,136900.41390041495,8.748888405335704,97744,251,362.53,427.39,17.890933164151935,1664544600,1696017540,105.79114871788352,600.0,0.9599999999929096,734.0,701.4039004397614,95082,134.95999999999333,734,273418,152991,0.0,0.0,0.0,20.850622406639005,1678714680
etf,SPY,600,8.0,8.237861624000242,699.3287040306097,99.32870403060974,16.55478400510162,705.7911487178835,17.631858119647248,2144,1430,714,-15.071295969390121,2.1934850220985433,167303.14965034966,8.912884645940673,97744,251,362.53,427.39,17.890933164151935,1664544600,1696017540,105.79114871788352,600.0,0.39999999999985647,714.0,698.9287040306099,95600,114.39999999999792,714,307848,171749,0.0,0.0,0.0,5.384615384615385,1678714680
etf,SPY,600,9.0,9.240064046444685,699.2610023538265,99.26100235382648,16.54350039230441,705.7911487178835,17.631858119647248,1966,1254,712,-13.59899764616955,2.011376657390735,187000.86363636365,8.912664965763929,97744,251,362.53,427.39,17.890933164151935,1664544600,1696017540,105.79114871788352,600.0,0.8599999999960346,712.0,698.4010023538304,95778,112.86000000000301,712,308049,171746,0.0,0.0,0.0,0.0,1678714680
etf,SPY,600,10.0,10.242266468889127,703.6989577449967,103.69895774499673,17.28315962416611,705.7911487178835,17.631858119647248,1986,1260,726,-22.301042255001903,2.0318382714028482,190772.99444444446,8.91266496576394,97744,251,362.53,427.39,17.890933164151935,1664544600,1696017540,105.79114871788352,600.0,-1.3535839116229909e-12,726.0,703.6989577449981,95758,125.99999999999712,726,322211,155909,0.0,0.0,0.0,0.0,1678714680
stock,AAPL,600,1.0,1.222444666889122,689.3925137379192,89.39251373791922,14.898752289653206,723.5012645384504,20.583544089741746,19758,18969,789,-100.29748626197284,20.21299450633766,14085.111603141968,18.97345083944716,97749,251,141.6808,171.22,20.849119993675913,1664544600,1696017540,123.50126453845041,600.0,0.6899999998920905,789.0,688.7025137380272,77991,189.68999999997246,789,207496,103914,1.4181032210448627,20.960514523696556,64.9480731720175,94.55427276082028,1672769820
stock,AAPL,600,2.0,2.2246470893335424,713.9313741147392,113.93137411473924,18.98856235245654,723.5012645384504,20.583544089741746,11463,10650,813,-99.06862588521994,11.72697418899426,25887.76460093897,20.084985097854748,97749,251,141.6808,171.22,20.849119993675913,1664544600,1696017540,123.50126453845041,600.0,-4.085265459252696e-11,813.0,713.93137411478,86286,213.00000000003516,813,208825,131048,0.13145539906103287,6.309859154929577,47.305164319248824,91.26760563380282,1672769820
stock,AAPL,600,3.0,3.226849511778007,716.351281381262,116.35128138126197,19.391880230210322,723.5012645384504,20.583544089741746,7804,6995,809,-93.49871861870679,7.9837133883722595,38148.582130092924,20.07542051688785,97749,251,141.6808,171.22,20.849119993675913,1664544600,1696017540,123.50126453845041,600.0,0.8499999999687589,809.0,715.5012813812932,89945,209.85000000000719,809,221513,131419,0.0,3.130807719799857,25.189421015010723,87.93423874195854,1672769820
stock,AAPL,600,4.0,4.22905193422245,717.1719835032909,117.1719835032909,19.528663917215148,723.5012645384504,20.583544089741746,6166,5352,814,-96.90801649671448,6.30799292064369,51180.241031390135,20.700297111884016,97749,251,141.6808,171.22,20.849119993675913,1664544600,1696017540,123.50126453845041,600.0,0.08000000000532737,814.0,717.0919835032855,91583,214.07999999999168,814,221790,131429,0.0,0.8034379671150972,15.47085201793722,78.9424514200299,1672769820
stock,AAPL,600,5.0,5.2312543566669145,725.9741199269502,125.97411992695015,20.995686654491696,723.5012645384504,20.583544089741746,5280,4458,822,-96.92588007306108,5.401589786084768,61360.54957379991,20.433086162235785,97749,251,141.6808,171.22,20.849119993675913,1664544600,1696017540,123.50126453845041,600.0,0.9000000000111754,822.0,725.0741199269389,92469,222.90000000001643,822,225880,134303,0.0,0.06729475100942127,11.215791834903545,54.03768506056527,1672769820
stock,AAPL,600,6.0,6.233456779111335,718.1762426399812,118.17624263998118,19.696040439996864,723.5012645384504,20.583544089741746,4241,3435,806,-87.92375736002316,4.338663311133618,76163.1382823872,21.093478673465576,97749,251,141.6808,171.22,20.849119993675913,1664544600,1696017540,123.50126453845041,600.0,0.10000000000437126,806.0,718.0762426399768,93508,206.10000000000628,806,247453,142560,0.0,0.0,1.834061135371179,45.12372634643377,1672769820
stock,AAPL,600,7.000000000000001,7.2356592015558,720.2658864657434,120.26588646574339,20.04431441095724,723.5012645384504,20.583544089741746,3527,2736,791,-71.25411353424852,3.608221055969882,91876.94115497076,21.12032009145477,97749,251,141.6808,171.22,20.849119993675913,1664544600,1696017540,123.50126453845041,600.0,0.51999999999191,791.0,719.7458864657515,94222,191.51999999998782,791,249165,153005,0.0,0.0,0.0,22.953216374269005,1672769820
stock,AAPL,600,8.0,8.237861624000242,714.93632317746,114.93632317746005,19.156053862910017,723.5012645384504,20.583544089741746,3243,2448,795,-80.90367682253998,3.3176809992941103,103829.0330882353,20.94605215343652,97749,251,141.6808,171.22,20.849119993675913,1664544600,1696017540,123.50126453845041,600.0,0.8400000000000887,795.0,714.09632317746,94506,195.84000000000822,795,266379,167426,0.0,0.0,0.0,26.470588235294116,1672769820
stock,AAPL,600,9.0,9.240064046444685,721.512241325057,121.51224132505695,20.252040220842815,723.5012645384504,20.583544089741746,2915,2124,791,-69.64775867494268,2.982127694400966,117037.02165725047,20.2531391083546,97749,251,141.6808,171.22,20.849119993675913,1664544600,1696017540,123.50126453845041,600.0,0.15999999999959869,791.0,721.3522413250573,94834,191.16000000000597,791,271974,171747,0.0,0.0,0.0,28.24858757062147,1672769820
stock,AAPL,600,10.0,10.242266468889127,721.7865968491208,121.78659684912077,20.297766141520125,723.5012645384504,20.583544089741746,2784,1986,798,-76.8134031508871,2.848110978117423,127178.70191339376,20.12604337214919,97749,251,141.6808,171.22,20.849119993675913,1664544600,1696017540,123.50126453845041,600.0,0.6000000000078671,798.0,721.1865968491129,94965,198.599999999993,798,272103,167212,0.0,0.0,0.0,29.909365558912388,1672769820
stock,AMZN,600,1.0,1.222444666889122,621.5959040924295,21.595904092429464,3.59931734873824,667.3016957218214,11.216949286970234,11230,10525,705,-83.65409590751449,11.486258425472286,28934.14897862233,32.84722207909838,97769,251,114.03,127.1,11.461895992282734,1664544600,1696017540,67.30169572182137,600.0,0.24999999994400923,705.0,621.3459040924855,86539,105.25000000001694,705,347010,23335,3.505938242280285,34.07125890736342,69.1021377672209,88.94061757719714,1673016300
stock,AMZN,600,2.0,2.2246470893335424,619.9930894363678,19.993089436367768,3.332181572727966,667.3016957218214,11.216949286970234,5947,5243,704,-84.86691056360041,6.082705151939776,58120.63017356475,32.92179478823887,97769,251,114.03,127.1,11.461895992282734,1664544600,1696017540,67.30169572182137,600.0,0.8599999999681387,704.0,619.1330894363996,91822,104.85999999999628,704,347037,80953,0.11443829868395956,13.599084493610528,28.68586687011253,77.37936296013733,1673016300
stock,AMZN,600,3.0,3.226849511778007,631.3988769721377,31.398876972137714,5.23314616202295,667.3016957218214,11.216949286970234,4516,3802,714,-82.6611230278229,4.619051028444599,77409.3590215676,32.93212368184884,97769,251,114.03,127.1,11.461895992282734,1664544600,1696017540,67.30169572182137,600.0,0.05999999996061334,714.0,631.3388769721771,93253,114.06000000000355,714,352875,81022,0.0,6.28616517622304,20.85744345081536,74.9079431877959,1673016300
stock,AMZN,600,4.0,4.22905193422245,648.3393122673839,48.33931226738389,8.056552044563992,667.3016957218214,11.216949286970234,3870,3145,725,-77.46068773261322,3.958309893729096,90133.72909379969,32.97648799736928,97769,251,114.03,127.1,11.461895992282734,1664544600,1696017540,67.30169572182137,600.0,0.7999999999970946,725.0,647.5393122673868,93899,125.80000000000847,725,362849,81029,0.0,6.677265500794912,19.07790143084261,73.95866454689984,1673016300
stock,AMZN,600,5.0,5.2312543566669145,654.33078312909,54.33078312909004,9.055130521515009,667.3016957218214,11.216949286970234,3322,2593,729,-75.31921687090846,3.3978050302243044,108656.22599305824,32.97648799736929,97769,251,114.03,127.1,11.461895992282734,1664544600,1696017540,67.30169572182137,600.0,0.6499999999984762,729.0,653.6807831290915,94447,129.64999999999523,729,375862,81029,0.0,8.060161974546856,23.139220979560356,58.50366370998843,1673016300
stock,AMZN,600,6.0,6.233456779111335,654.7717572576007,54.77175725760071,9.12862620960011,667.3016957218214,11.216949286970234,2907,2177,730,-75.84824274239384,2.973335106219763,130104.28158015618,32.93922296876002,97769,251,114.03,127.1,11.461895992282734,1664544600,1696017540,67.30169572182137,600.0,0.6199999999945938,730.0,654.1517572576062,94862,130.62000000000342,730,377214,81029,0.0,9.508497932935231,23.518603582912263,42.0303169499311,1673016300
stock,AMZN,600,7.000000000000001,7.2356592015558,655.8966096389297,55.896609638929704,9.316101606488282,667.3016957218214,11.216949286970234,2662,1928,734,-79.06339036106226,2.7227444281929856,149074.32572614108,33.569515204683896,97769,251,114.03,127.1,11.461895992282734,1664544600,1696017540,67.30169572182137,600.0,0.9599999999919433,734.0,654.9366096389377,95107,134.95999999999333,734,405991,81029,0.0,4.149377593360996,11.6701244813278,21.213692946058092,1673016300
stock,AMZN,600,8.0,8.237861624000242,658.6721033272522,58.672103327252216,9.778683887875372,667.3016957218214,11.216949286970234,2321,1594,727,-68.84789667274458,2.3739631171434707,176138.9529485571,33.68993372274131,97769,251,114.03,127.1,11.461895992282734,1664544600,1696017540,67.30169572182137,600.0,0.5199999999968412,727.0,658.1521033272554,95448,127.51999999999764,727,406051,111267,0.0,0.7528230865746549,3.3877038895859473,3.3877038895859473,1673016300
stock,AMZN,600,9.0,9.240064046444685,654.2192840340479,54.21928403404786,9.036547339007983,667.3016957218214,11.216949286970234,1966,1254,712,-58.64071596594499,2.01086233877814,205717.55502392346,33.706781590502516,97769,251,114.03,127.1,11.461895992282734,1664544600,1696017540,67.30169572182137,600.0,0.8599999999929082,712.0,653.359284034055,95803,112.86000000000301,712,368542,112706,0.0,0.0,0.0,0.0,1673016300
stock,AMZN,600,10.0,10.242266468889127,651.0682517996077,51.06825179960765,8.511375299934599,667.3016957218214,11.216949286970234,1986,1260,726,-74.93174820039894,2.031318720657877,214345.19523809524,33.706781590502516,97769,251,114.03,127.1,11.461895992282734,1664544600,1696017540,67.30169572182137,600.0,6.59383658785373e-12,726.0,651.0682517996011,95783,125.99999999999712,726,381549,81029,0.0,0.0,0.0,0.0,1673016300
stock,META,600,1.0,1.222444666889122,837.2448679091493,237.24486790914932,39.54081131819156,1312.0635528107864,118.67725880179773,31190,30288,902,-65.63513209064104,31.949110874375155,8294.75485340729,37.58835316322787,97624,251,136.96,300.16,119.15887850467288,1664544600,1696017540,712.0635528107864,600.0,0.8799999997903285,902.0,836.364867909359,66434,302.87999999986954,902,165648,92549,6.821183306920233,49.03592181722134,83.53143159006868,97.0351294241944,1667577780
stock,META,600,2.0,2.2246470893335424,951.2006950421868,351.2006950421868,58.533449173697804,1312.0635528107864,118.67725880179773,22158,21136,1022,-71.51930495763679,22.697287552241253,13435.039032929599,37.655282836054575,97624,251,136.96,300.16,119.15887850467288,1664544600,1696017540,712.0635528107864,600.0,0.7199999998235302,1022.0,950.4806950423632,75466,422.7199999999055,1022,167006,92549,1.1780847842543527,25.98883421650265,65.38133989401969,94.44076457229372,1667577780
stock,META,600,3.0,3.226849511778007,985.2523462666742,385.2523462666742,64.20872437777902,1312.0635528107864,118.67725880179773,16295,15238,1057,-71.88765373312128,16.691592231418504,19396.599684998033,37.805075220294015,97624,251,136.96,300.16,119.15887850467288,1664544600,1696017540,712.0635528107864,600.0,0.13999999979546374,1057.0,985.1123462668787,81329,457.139999999826,1057,169879,103963,0.4003150019687623,13.32852080325502,52.972831080194254,91.54744717154482,1667577780
stock,META,600,4.0,4.22905193422245,1000.915530074089,400.915530074089,66.81925501234818,1312.0635528107864,118.67725880179773,12617,11555,1062,-61.28446992591091,12.92407604687372,25611.93119861532,38.01335841416868,97624,251,136.96,300.16,119.15887850467288,1664544600,1696017540,712.0635528107864,600.0,0.19999999999987494,1062.0,1000.7155300740891,85007,462.20000000008883,1062,170234,112709,0.3721332756382518,2.717438338381653,40.951968844655994,88.89658156642146,1667577780
stock,META,600,5.0,5.2312543566669145,1028.4046429978098,428.4046429978098,71.4007738329683,1312.0635528107864,118.67725880179773,10695,9615,1080,-52.34535700218771,10.95529787757109,30712.933749349973,38.06075094923357,97624,251,136.96,300.16,119.15887850467288,1664544600,1696017540,712.0635528107864,600.0,0.7499999999975104,1080.0,1027.6546429978123,86929,480.75000000007503,1080,171330,112709,0.11440457618304732,0.8320332813312532,24.929797191887676,86.60426417056682,1667577780
stock,META,600,6.0,6.233456779111335,1006.0999336077305,406.09993360773046,67.68332226795508,1312.0635528107864,118.67725880179773,8699,7641,1058,-52.36006639225536,8.910718675735476,38409.04567464992,38.06075094923357,97624,251,136.96,300.16,119.15887850467288,1664544600,1696017540,712.0635528107864,600.0,0.45999999998585395,1058.0,1005.6399336077446,88925,458.46000000001584,1058,171379,114100,0.013087292239235703,1.0862452558565632,17.929590367752912,81.42913231252454,1667577780
stock,META,600,7.000000000000001,7.2356592015558,1026.5904323642296,426.5904323642296,71.09840539403827,1312.0635528107864,118.67725880179773,7817,6745,1072,-45.55956763576478,8.007252315004507,43773.55255744996,38.06075094923357,97624,251,136.96,300.16,119.15887850467288,1664544600,1696017540,712.0635528107864,600.0,0.14999999999442704,1072.0,1026.4404323642352,89807,472.14999999996047,1072,171419,114121,0.0,0.6375092661230541,13.446997776130466,76.90140845070422,1667577780
stock,META,600,8.0,8.237861624000242,1038.1722130171104,438.1722130171104,73.0287021695184,1312.0635528107864,118.67725880179773,7084,6004,1080,-42.147786982912294,7.25641235761698,48322.851598934045,38.06075094923357,97624,251,136.96,300.16,119.15887850467288,1664544600,1696017540,712.0635528107864,600.0,0.32000000002268436,1080.0,1037.8522130170877,90540,480.319999999973,1080,171518,114149,0.0,0.31645569620253167,11.159227181878748,76.26582278481013,1667577780
stock,META,600,9.0,9.240064046444685,1066.5961370689492,466.59613706894925,77.76602284482487,1312.0635528107864,118.67725880179773,6792,5681,1111,-44.693862931042986,6.9573055805949355,51852.00528076043,38.06075094923357,97624,251,136.96,300.16,119.15887850467288,1664544600,1696017540,712.0635528107864,600.0,0.28999999999234327,1111.0,1066.306137068957,90832,511.2899999999375,1111,179955,114149,0.0,0.33444816053511706,11.283224784368949,67.87537405386375,1667577780
stock,META,600,10.0,10.242266468889127,1090.8080205620422,490.8080205620422,81.80133676034036,1312.0635528107864,118.67725880179773,6579,5436,1143,-52.791979437989085,6.739121527493239,56137.53421633554,38.06075094923357,97624,251,136.96,300.16,119.15887850467288,1664544600,1696017540,712.0635528107864,600.0,0.6000000000313435,1143.0,1090.208020562011,91045,543.600000000055,1143,179997,124191,0.0,0.6622516556291391,10.467255334805003,52.225901398086826,1667577780
stock,MSFT,600,1.0,1.222444666889122,724.5504255640924,124.5504255640924,20.758404260682074,793.6938525160681,32.28230875267801,22818,21999,819,-95.43957443577528,23.374308543331285,11577.669894086095,15.01203239800963,97620,251,238.1695,315.75,32.57365027847814,1664544600,1696017540,193.6938525160681,600.0,0.9899999998676776,819.0,723.5604255642247,74802,219.9899999999449,819,82489,105337,2.863766534842493,33.76517114414292,71.6168916768944,92.37692622391927,1673016600
stock,MSFT,600,2.0,2.2246470893335424,749.0221296067912,149.02212960679117,24.83702160113186,793.6938525160681,32.28230875267801,13270,12422,848,-99.41787039312203,13.593525916820324,22444.83553373048,15.590074649167601,97620,251,238.1695,315.75,32.57365027847814,1664544600,1696017540,193.6938525160681,600.0,0.4399999999131978,848.0,748.582129606878,84350,248.4400000000533,848,83554,105355,0.4508130735791338,15.802608275639994,43.58396393495411,79.12574464659475,1673016600
stock,MSFT,600,3.0,3.226849511778007,771.0371911620771,171.03719116207708,28.506198527012838,793.6938525160681,32.28230875267801,9982,9109,873,-102.23280883782354,10.225363654988731,31281.629267757162,16.30608478133983,97620,251,238.1695,315.75,32.57365027847814,1664544600,1696017540,193.6938525160681,600.0,0.2699999999006195,873.0,770.7671911621765,87638,273.2699999999932,873,100835,105374,0.06586892084751345,4.78647491491931,23.032165989680536,70.23822593039851,1673016600
stock,MSFT,600,4.0,4.22905193422245,801.1391892085412,201.1391892085412,33.52319820142353,793.6938525160681,32.28230875267801,8571,7665,906,-105.46081079147041,8.779963122311003,37934.350554468365,16.3402978815364,97620,251,238.1695,315.75,32.57365027847814,1664544600,1696017540,193.6938525160681,600.0,0.6000000000116188,906.0,800.5391892085296,89049,306.60000000000923,906,100857,105379,0.01304631441617743,3.666014350945858,13.829093281148076,62.59621656881931,1673016600
stock,MSFT,600,5.0,5.2312543566669145,810.5481874050491,210.54818740504913,35.09136456750819,793.6938525160681,32.28230875267801,7260,6343,917,-106.60181259496642,7.4370006146281495,46019.434179410375,16.356312154051814,97620,251,238.1695,315.75,32.57365027847814,1664544600,1696017540,193.6938525160681,600.0,0.15000000001555236,917.0,810.3981874050336,90360,317.15000000003783,917,135286,152705,0.0,3.1530821377896894,7.788112880340533,50.764622418414,1673016600
stock,MSFT,600,6.0,6.233456779111335,781.1763907095351,181.1763907095351,30.196065118255856,793.6938525160681,32.28230875267801,5499,4622,877,-96.14360929047234,5.633066994468346,58052.65296408481,16.612056052294545,97620,251,238.1695,315.75,32.57365027847814,1664544600,1696017540,193.6938525160681,600.0,0.3200000000073828,877.0,780.8563907095277,92121,277.320000000009,877,181664,152954,0.0,0.0,3.158805711813068,48.853310255300734,1673016600
stock,MSFT,600,7.000000000000001,7.2356592015558,788.5441344374486,188.54413443744863,31.42402240624145,793.6938525160681,32.28230875267801,5043,4153,890,-102.16586556254651,5.165949600491703,67118.924151216,16.54603097935614,97620,251,238.1695,315.75,32.57365027847814,1664544600,1696017540,193.6938525160681,600.0,0.7099999999951478,890.0,787.8341344374535,92577,290.70999999997815,890,181675,152993,0.0,0.0,0.12039489525644112,32.915964363111,1673016600
stock,MSFT,600,8.0,8.237861624000242,796.9488197189577,196.94881971895768,32.82480328649295,793.6938525160681,32.28230875267801,4597,3701,896,-99.13118028103975,4.709076009014546,73954.03026209133,16.357535821465216,97620,251,238.1695,315.75,32.57365027847814,1664544600,1696017540,193.6938525160681,600.0,0.07999999999742613,896.0,796.8688197189603,93023,296.08000000000965,896,155593,154341,0.0,0.0,0.0,26.96568495001351,1673016600
stock,MSFT,600,9.0,9.240064046444685,792.3771779205342,192.37717792053422,32.06286298675571,793.6938525160681,32.28230875267801,4088,3200,888,-95.62282207946339,4.1876664617906165,83843.178125,16.320349021186782,97620,251,238.1695,315.75,32.57365027847814,1664544600,1696017540,193.6938525160681,600.0,-2.4442670110147446e-12,888.0,792.3771779205366,93532,287.99999999999955,888,155778,174604,0.0,0.0,0.0,14.5,1673016600
stock,MSFT,600,10.0,10.242266468889127,802.0399528661229,202.03995286612292,33.67332547768716,793.6938525160681,32.28230875267801,3663,2785,878,-76.46004713388083,3.7523048555623846,89133.12603231598,16.3097018165593,97620,251,238.1695,315.75,32.57365027847814,1664544600,1696017540,193.6938525160681,600.0,0.5000000000037659,878.0,801.5399528661192,93957,278.4999999999948,878,187442,176059,0.0,0.0,0.0,15.870736086175942,1673016600
stock,TSLA,600,1.0,1.222444666889122,599.4870129604899,-0.5129870395101079,-0.08549783991834703,564.6741777900097,-5.887637034998383,9181,8497,684,-85.48298703946864,9.381674007009943,31947.922090149463,60.36533647599688,97861,251,265.3,250.23,-5.680361854504346,1664544600,1696017540,-35.32582220999029,600.0,0.9699999999584814,684.0,598.5170129605314,88680,84.97000000000656,684,397346,104069,11.227492056019772,51.93597740378957,77.70977992232552,89.59632811580558,1673015880
stock,TSLA,600,2.0,2.2246470893335424,591.803771908392,-8.196228091607964,-1.3660380152679896,564.6741777900097,-5.887637034998383,4814,4132,682,-90.83622809159101,4.919222162046167,64096.50508228461,60.76377834402882,97861,251,265.3,250.23,-5.680361854504346,1664544600,1696017540,-35.32582220999029,600.0,0.6399999999830044,682.0,591.163771908409,93047,82.6400000000007,682,397417,105193,1.1132623426911907,26.790900290416264,53.55759922555663,81.60696999031946,1673015880
stock,TSLA,600,3.0,3.226849511778007,591.2890220792164,-8.710977920783648,-1.451829653463943,564.6741777900097,-5.887637034998383,3484,2800,684,-92.71097792075784,3.560151643657841,90866.14142857143,60.92135064702735,97861,251,265.3,250.23,-5.680361854504346,1664544600,1696017540,-35.32582220999029,600.0,-2.575628599288393e-11,684.0,591.2890220792422,94377,84.00000000000242,684,397436,106945,0.17857142857142858,15.821428571428571,41.5,78.10714285714286,1673015880
stock,TSLA,600,4.0,4.22905193422245,581.8882970836414,-18.11170291635858,-3.0186171527264327,564.6741777900097,-5.887637034998383,2680,2000,680,-98.11170291636711,2.7385781874291086,126822.4405,60.919743001993034,97861,251,265.3,250.23,-5.680361854504346,1664544600,1696017540,-35.32582220999029,600.0,8.512301974406e-12,680.0,581.8882970836329,95181,80.00000000000131,680,417506,106949,0.0,12.05,26.7,69.65,1673015880
stock,TSLA,600,5.0,5.2312543566669145,579.1395788237662,-20.860421176233785,-3.4767368627056316,564.6741777900097,-5.887637034998383,2214,1538,676,-97.76042117623831,2.262392577226883,164772.20416124837,60.91167555718302,97861,251,265.3,250.23,-5.680361854504346,1664544600,1696017540,-35.32582220999029,600.0,0.9000000000044679,676.0,578.2395788237617,95647,76.89999999999777,676,417577,111074,0.0,5.201560468140442,20.741222366710012,60.663198959687904,1673015880
stock,TSLA,600,6.0,6.233456779111335,578.3450250107137,-21.654974989286302,-3.60916249821438,564.6741777900097,-5.887637034998383,1852,1182,670,-92.57497498928797,1.892480150417429,211764.858714044,60.979432667501484,97861,251,265.3,250.23,-5.680361854504346,1664544600,1696017540,-35.32582220999029,600.0,0.9200000000016075,670.0,577.425025010712,96009,70.92000000000117,670,419242,127096,0.0,0.8460236886632826,4.145516074450085,49.23857868020305,1673015880
stock,TSLA,600,7.000000000000001,7.2356592015558,576.523223683669,-23.476776316330984,-3.912796052721834,564.6741777900097,-5.887637034998383,1607,942,665,-89.41677631632854,1.6421250549248423,264196.56369426753,61.06344433292238,97861,251,265.3,250.23,-5.680361854504346,1664544600,1696017540,-35.32582220999029,600.0,0.9399999999975455,665.0,575.5832236836715,96254,65.94000000000005,665,419319,127107,0.0,0.0,4.45859872611465,36.30573248407644,1673015880
stock,TSLA,600,8.0,8.237861624000242,575.2201035626839,-24.779896437316097,-4.129982739552684,564.6741777900097,-5.887637034998383,1492,826,666,-90.8598964373158,1.5246114386732201,301511.9636803874,61.06344433292238,97861,251,265.3,250.23,-5.680361854504346,1664544600,1696017540,-35.32582220999029,600.0,0.07999999999969987,666.0,575.1401035626842,96369,66.07999999999895,666,420440,127097,0.0,0.0,0.0,27.360774818401936,1673015880
stock,TSLA,600,9.0,9.240064046444685,575.9266963040969,-24.073303695903064,-4.01221728265051,564.6741777900097,-5.887637034998383,1470,799,671,-95.98330369590462,1.5021305729555186,299654.2991239049,61.06344433292238,97861,251,265.3,250.23,-5.680361854504346,1664544600,1696017540,-35.32582220999029,600.0,0.9100000000015598,671.0,575.0166963040954,96391,71.91000000000146,671,420512,524454,0.0,0.0,0.0,28.285356695869837,1673015880
